scene,cluster,N_points,dx,dy,dz,x_mean,y_mean,z_mean,intensity_mean,intensity_std
0000064,8,6,0.5092392,0.49359512,0.29589978,15.348027,-17.735437,0.3531879,13.0,15.178933
0000064,9,10,1.6389694,0.5378933,0.21417835,16.941456,-25.307877,0.439812,44.9,63.72763
0000064,10,10,1.2538347,0.24905014,0.25680706,15.546636,-34.138092,0.33820298,45.0,48.320686
0000064,11,6,0.45185423,0.758934,0.025821075,6.672376,-14.937374,0.06325579,3.5,0.5477226
0000064,12,10,0.7036133,1.5178108,0.27411163,14.35541,-36.20114,0.30088177,12.0,4.163332
0000064,13,6,0.11151552,0.053333282,0.18755242,5.771045,-14.948073,0.14803037,14.166667,9.988326
0000064,14,10,0.41370916,0.91337776,0.40908456,5.567514,-16.504276,0.13261926,10.4,10.024415
0000064,15,7,1.2369001,0.61452293,0.033513345,3.6226208,-17.626413,-0.049886074,4.285714,0.75592893
0000064,16,10,0.2235868,0.07825279,0.4153543,2.4127104,-16.779799,0.10110833,17.9,15.6804905
0000064,17,6,1.1358271,0.5013981,0.03598366,1.0447206,-18.44699,-0.115365475,3.6666667,0.8164966
0000064,18,6,0.6487026,0.35281372,0.3952362,-26.838165,-51.98071,-0.7457302,118.5,10.173495
0000065,0,65277,23.9759,28.31874,0.861519,1.7543056,0.063658796,0.27421167,4.191844,6.715148
0000065,1,50,1.2457333,4.2161846,0.4605877,30.558971,-18.250755,0.61278325,18.6,26.985256
0000065,2,24,0.97994614,2.535161,0.48482227,25.52719,-9.266611,0.5877324,34.875,47.98126
0000065,3,26,1.1401215,3.6600876,0.29971564,32.030247,-23.48687,0.7601932,21.038462,7.8612
0000065,4,12,0.19394302,0.13816261,0.46055913,11.452346,-10.118211,0.300799,16.0,13.184012
0000065,5,5,0.08751011,0.12649536,0.20466346,12.866626,-11.840085,0.2618227,9.2,5.4037023
0000065,6,13,2.0964055,1.6258678,0.06798449,8.052471,-15.072471,-0.025250461,2.6923077,0.63042516
0000065,7,95,11.678192,5.9542694,0.22536936,-1.4882979,-15.057602,-0.19006725,2.8,0.80688524
0000065,8,14,2.524868,0.48363495,0.76994026,9.952423,-57.85858,-0.13844515,63.42857,53.35183
0000065,9,7,0.8795371,0.56370735,0.2476663,-4.5320725,-17.051003,-0.19291282,6.714286,6.600866
0000065,10,21,0.08388317,0.09105635,0.14878868,-1.8354921,2.9793346,0.29557452,11.619047,10.781819
0000065,11,17,1.5052338,1.4164596,0.38879484,19.969881,-3.9938803,0.46977165,10.411765,12.145261
0000065,12,5,0.27861023,1.1034012,0.1446839,22.001457,-5.4102387,0.6410585,6.0,1.5811388
0000065,13,11,0.5005398,0.77606153,0.40005198,20.860035,-5.687775,0.5061254,10.181818,7.782264
0000065,14,7,0.82663536,0.64478207,0.35723376,26.98905,-9.099425,0.646555,13.285714,6.4733887
0000065,15,13,1.1517296,1.7191935,0.25175548,33.921017,-15.268311,0.7247722,47.53846,46.51275
0000066,0,64768,21.012562,22.655827,0.7230125,1.5762997,-0.08963641,0.26316544,3.9499445,6.055999
0000066,1,625,14.175541,4.440425,0.35389125,1.0715314,10.360326,0.30146453,15.6064,18.213001
0000066,2,8,0.3172245,0.19209957,0.12589315,11.721377,14.809644,0.4648653,1.75,0.70710677
0000066,3,32,2.429224,1.2788534,0.22995254,10.626292,11.274231,0.400777,4.09375,5.082287
0000066,4,7,0.5984278,1.1516352,0.10910231,13.01345,11.403959,0.5383172,7.571429,6.729466
0000066,5,19,1.2944012,1.8173828,0.16702151,18.552027,12.89068,0.61046046,11.052631,7.6990166
0000066,6,6,0.09940338,0.32696247,0.18917948,22.349642,12.266372,0.64572483,10.166667,5.7067213
0000066,7,5,0.08153534,0.50286674,0.24741185,34.68038,16.241898,0.6992479,10.0,5.87367
0000066,8,8,1.742796,0.7593298,0.02858311,29.0736,10.602116,0.8066392,13.375,4.7790465
0000066,9,10,0.8004761,2.3142474,0.006108701,17.57193,-0.49335384,0.29246134,2.9,0.7378648
0000066,10,5,0.035429,0.08652973,0.22262299,12.729024,-1.996064,0.3474124,9.8,5.310367
0000066,11,10,1.1985779,1.6437931,0.37188852,46.42847,-30.130396,0.9757805,43.7,25.695005
0000066,12,16,2.8082285,2.7784567,0.1765454,12.186415,-13.047249,0.08291658,3.1875,2.9937434
0000066,13,5,0.093185425,0.12453556,0.24306591,13.69985,-15.688896,0.21643317,7.2,3.563706
0000066,14,137,11.646494,6.1386547,0.2956068,-0.77644,-13.807711,-0.086837046,3.3284671,1.4456297
0000066,15,51,5.1356735,4.9621105,0.03645789,-4.489646,-14.522845,-0.12225581,3.2941177,0.7821539
0000066,16,7,0.14521456,0.254776,0.2435486,-7.1089745,-10.817567,-0.04368514,6.0,3.785939
0000067,0,64368,24.175262,23.947193,4.6913395,1.440889,-0.019734142,0.26506102,4.2402124,7.9786677
0000067,1,48,2.2600346,1.5600052,0.35092682,2.729007,13.100536,0.2927822,45.3125,84.13847
0000067,2,13,2.1165721,0.08417511,0.041783065,5.057839,21.731499,0.48164886,20.0,8.445907
0000067,3,20,2.4417245,0.5653782,0.12308866,3.3731601,15.19619,0.28399354,4.9,1.7137218
0000067,4,7,1.3017569,0.48974228,0.026488543,10.772108,30.536802,0.5541987,12.142858,4.1804533
0000067,5,37,1.3692837,1.943944,0.302195,5.657673,12.467235,0.36676797,8.135135,8.944776
0000067,6,18,1.8784895,0.75047874,0.32859033,8.658193,13.831016,0.35384405,2.3333333,0.84016806
0000067,7,10,1.4313116,1.0449905,0.26880798,11.294249,16.376707,0.49058896,8.4,6.1137366
0000067,8,59,1.8707838,3.2990923,0.3510084,11.5248165,13.552581,0.46038157,15.949153,28.710459
0000067,9,29,1.1617422,1.5191174,0.38760075,14.6780405,13.714011,0.4941568,7.0,8.75051
0000067,10,12,1.0837898,1.6650105,0.17937821,21.294907,16.451048,0.7425432,10.666667,12.249923
0000067,11,51,4.172806,2.4886856,0.353815,21.688244,12.21615,0.67488676,18.19608,30.729803
0000067,12,20,2.949667,2.3073692,0.2021662,27.29415,9.787733,0.80430585,13.45,22.15371
0000067,13,6,0.041322708,0.10577625,0.18652064,16.343134,0.6160498,0.39140782,11.333333,6.3140054
0000067,14,5,0.04476738,0.11832607,0.21127227,18.477764,-0.73300725,0.35084826,13.4,6.348228
0000067,15,9,0.06486797,0.13593519,0.2608547,11.22097,-1.5475075,0.3186238,11.222222,8.983008
0000067,16,6,0.55428314,0.72630644,0.22345917,18.452217,-5.0500507,0.28419855,7.6666665,5.7503624
0000067,17,10,1.0143814,1.5089417,0.34611017,41.641766,-27.572128,0.72752875,24.2,12.025898
0000067,18,245,20.484356,5.428302,0.378217,2.848442,-12.668651,0.037280608,3.8040817,2.7865279
0000067,19,8,0.5281906,0.14740372,0.24500588,9.804579,-16.887354,0.13814162,4.125,2.6958964
0000067,20,5,0.14272022,0.07428551,0.2126902,8.150282,-15.077379,0.20284107,9.0,6.4420495
0000067,21,10,0.96635354,0.84145164,0.2229661,2.3811002,-17.329498,0.05430708,6.1,6.1544924
0000067,22,5,0.11800218,0.038528442,0.24307057,1.2167275,-19.048372,0.13359937,12.8,8.228001
0000067,23,5,0.09948091,0.041945457,0.19348219,0.2105618,-15.141409,0.09396269,8.0,4.582576
0000067,24,76,7.0617476,4.2844143,0.06061897,-3.141854,-14.489713,-0.042270124,2.8026316,0.730657
0000067,25,8,1.2576272,1.510849,0.006933812,-3.8291898,-18.04621,-0.04031607,3.0,0.75592893
0000068,0,63905,17.627293,24.433582,0.9114203,1.4127682,-0.15152045,0.2753888,4.0711055,6.7715917
0000068,1,86,5.12494,4.386737,2.2980933,-7.310967,12.577556,0.0035733255,4.1744184,2.8167226
0000068,2,5,0.17251253,0.14539528,0.00449355,-5.3151917,7.0632873,0.002822486,1.0,0.0
0000068,3,9,0.62400484,0.7022743,0.005757267,-4.416591,6.0033393,0.009231698,1.0,0.0
0000068,4,534,18.81932,25.241138,0.61129016,7.367693,1.4002088,0.2633649,4.488764,2.1947544
0000068,5,236,16.1641,2.2012615,0.44892988,1.5332525,11.708198,0.24820508,6.012712,7.196619
0000068,6,373,22.231133,17.658098,0.4454199,7.1389174,6.839125,0.30345815,3.5227883,1.3629667
0000068,7,11,0.95663977,0.35634518,0.02836854,-4.6029134,13.914048,0.0844562,3.2727273,0.90453404
0000068,8,82,6.988199,1.8458366,0.29757893,0.53636384,14.171429,0.26236388,8.731708,7.4949346
0000068,9,13,1.6228569,0.14346313,0.048116922,-0.16011405,16.40326,0.29121536,12.769231,2.5545335
0000068,10,23,1.1434999,1.0673285,0.13870263,4.9468703,13.9705715,0.40694788,7.0869565,13.561017
0000068,11,7,1.0966,0.88225365,0.02625081,5.0289803,16.016342,0.44878024,4.857143,2.8535693
0000068,12,6,0.26907253,0.180336,0.09639704,6.235001,13.027593,0.4687418,10.666667,7.25718
0000068,13,11,0.5978317,0.54879284,0.12647933,10.932145,15.082583,0.5554938,8.363636,7.928086
0000068,14,5,0.23838234,0.11289215,0.11983776,12.186005,13.892838,0.6171761,1.6,0.5477226
0000068,15,27,3.4772015,0.93892765,0.18807006,12.734631,12.080314,0.6903193,2.3703704,1.6904289
0000068,16,5,1.0173635,0.34727,0.022350252,11.703821,10.625293,0.4860313,2.4,0.5477226
0000068,17,5,0.52393913,0.49834156,0.015279293,13.860799,9.746271,0.5333897,2.0,0.0
0000068,18,6,0.43505287,0.38575077,0.22502172,19.571688,11.034215,0.7593007,2.3333333,0.8164966
0000068,19,6,0.17328644,0.33182144,0.1344822,18.498585,9.425801,0.7344053,3.3333333,2.3380904
0000068,20,6,0.93551636,0.75380564,0.013445616,16.59662,8.195949,0.51854235,1.6666666,0.8164966
0000068,21,11,0.52336884,1.7401881,0.005541086,19.91343,2.5838249,0.567159,3.0,1.0
0000068,22,9,0.09345627,1.3015273,0.17251801,27.03469,-0.795626,0.7811683,6.6666665,2.0615528
0000068,23,39,0.44062042,6.871665,0.20254815,27.474674,-6.1718445,0.7572399,11.435898,3.5673585
0000068,24,7,0.28652763,1.7633028,0.01400876,20.569166,-5.5550084,0.5471407,3.0,1.1547005
0000068,25,11,0.15099525,0.10475731,0.25470248,9.821705,-5.032973,0.42026594,9.454545,7.7118564
0000068,26,6,0.10390377,0.09758949,0.22467661,11.197194,-6.582193,0.43523917,10.833333,5.7416606
0000068,27,8,0.7188206,1.3126221,0.084955275,14.330499,-8.717832,0.3423568,2.375,0.51754916
0000068,28,5,0.14030933,0.12527752,0.2523497,12.756086,-9.036112,0.3771172,6.6,5.504544
0000068,29,7,0.18102455,0.38324165,0.2906863,17.25503,-14.715096,0.41650125,6.571429,6.3994045
0000068,30,7,0.76211834,0.8087578,0.12875235,12.825002,-11.653895,0.2670599,3.142857,2.2677867
0000068,31,5,0.6139991,0.40697098,0.023732282,3.1072166,-17.899067,-0.09556225,2.4,0.8944272
0000068,32,6,0.089228034,0.13309479,0.23492378,2.0247157,-13.011395,0.067605756,7.6666665,6.0553007
0000068,33,5,0.10548711,0.056394577,0.2055622,1.3887669,-17.187376,-0.022998733,14.8,7.362065
0000069,0,64844,20.894634,25.584991,0.9360671,1.559112,-0.08146951,0.27109838,3.9109864,6.019905
0000069,1,325,22.809158,9.422518,0.31315938,6.0464034,9.449847,0.39851397,3.7323077,1.2091609
0000069,2,372,21.938316,11.627458,0.24171548,6.3124213,7.4019985,0.3489493,4.112903,1.3390849
0000069,3,229,19.978254,4.0939894,0.351534,4.1731157,12.385302,0.43663222,3.6419213,1.052644
0000069,4,81,6.3849373,13.258791,0.17015982,22.897158,-0.4290155,0.60298514,10.54321,6.3167424
0000069,5,43,2.57625,6.06618,0.062859625,15.933903,-3.5199368,0.30684632,3.3953488,1.115679
0000069,6,8,0.6781292,1.1190329,0.00796023,18.222944,-2.805791,0.40341005,3.375,0.51754916
0000069,7,6,0.96549606,0.6855087,0.010557473,29.026709,-7.475098,0.7088089,11.833333,4.3089056
0000069,8,14,1.3857422,2.9011345,0.013695866,27.22944,-9.37715,0.50395024,14.285714,3.9307187
0000069,9,12,0.92253876,2.8349657,0.020129561,34.62234,-14.084466,0.73220944,15.5,11.469327
0000069,10,7,0.07450199,0.1145134,0.2546211,13.32936,-5.730838,0.35000855,14.571428,9.930713
0000069,11,7,0.23490143,0.096710205,0.7103636,7.890465,-36.6029,0.024433622,11.857142,2.9113898
0000069,12,10,0.6328964,0.37021065,0.24191359,3.3707166,-18.237665,-0.22020248,5.9,3.5418136
0000069,13,5,0.11226654,0.060188293,0.21130577,-3.618962,-16.432735,-0.29351038,11.6,5.07937
0000069,14,5,0.11438084,0.068468094,0.22982563,-4.330639,-17.801184,-0.3688919,15.4,10.163661
0000069,15,5,0.16530704,0.10748768,0.27368373,-5.1656947,-13.136858,-0.30365282,8.8,4.0249224
0000069,16,5,0.22833824,0.07681179,0.0064594,-4.913879,6.9476614,0.14016134,1.0,0.0
0000071,0,313,9.503477,21.242874,0.68077004,10.496225,-6.2009754,0.18245603,4.6453676,5.066113
0000071,1,50861,16.958117,17.334778,0.6555021,1.7029852,-0.7127737,0.29979452,3.1277206,5.7995996
0000071,2,155,7.862055,15.146693,0.08032408,15.650596,0.3323252,0.357644,2.2580645,0.7799326
0000071,3,155,13.116657,8.841189,0.35673186,19.43899,4.1236815,0.53095466,6.451613,5.05193
0000071,4,205,4.605793,19.44219,0.44762415,13.847665,-4.122035,0.27122086,4.0390244,3.8346255
0000071,5,9,1.0234737,1.756093,0.0065900087,21.31903,5.8704014,0.70892715,7.111111,4.4845414
0000071,6,24,1.1551495,5.4496045,0.016643465,29.731176,3.248823,0.80833834,10.375,8.208227
0000071,7,9,1.1286144,1.2663511,0.18555146,28.736088,-2.1674843,0.6617407,6.5555553,2.068279
0000071,8,18,1.2302151,3.2714558,0.006952733,21.801868,-2.0330255,0.4579181,2.1666667,1.0431851
0000071,9,12,1.493597,2.2354012,0.021109104,31.481255,-12.912267,0.59958595,6.9166665,1.6213537
0000071,10,5,0.08469677,0.11406803,0.22809309,15.983464,-9.654569,0.38852096,8.2,6.3007936
0000071,11,15,1.1365681,2.3654766,0.03241834,17.83197,-11.20352,0.2666793,2.0,1.0
0000071,12,5,0.09474659,0.08956623,0.23042399,14.500509,-12.309889,0.35066667,8.2,5.585696
0000071,13,5,0.07706356,0.12759304,0.21400458,9.764313,-15.528961,0.16137412,10.0,8.093207
0000071,14,7,0.5565243,0.25191116,0.42880392,16.866055,-29.030197,0.41098386,6.857143,3.3380919
0000071,15,5,0.089556694,0.09980488,0.20035714,7.2393923,-15.7308,0.13701223,10.0,8.031189
0000071,16,6,0.9222605,0.6958065,0.025243208,2.908363,-18.011621,-0.18005185,2.0,0.8944272
0000071,17,5,0.109442234,0.11924839,0.1824224,1.6362765,-15.777674,-0.037388206,22.0,18.947296
0000071,18,91,8.253827,6.7719812,0.3626991,-4.0115857,-15.252425,-0.22799446,3.087912,5.500805
0000071,19,5,0.19321203,0.049907684,0.18866774,-0.9535386,-15.965772,-0.120149255,17.0,10.07472
0000071,20,6,1.0652089,0.7212715,0.2701697,-5.8536325,-21.934769,-0.3582445,2.8333333,1.602082
0000071,21,6,0.1084075,0.06235218,0.26334143,-4.147294,-13.707626,-0.08251362,5.1666665,4.708149
0000071,22,113,6.6987314,1.8647118,0.15704384,-1.5484673,8.651195,0.13047764,5.141593,2.2751267
0000071,23,1667,5.7874436,6.675282,0.3295745,-0.033856053,4.166763,0.09983933,5.9940014,3.7748728
0000071,24,7,0.583601,0.3023262,0.015388563,-7.0989428,9.829274,0.048888195,1.0,0.0
0000071,25,93,6.394326,1.8398609,0.15648535,-2.759364,9.644133,0.11919273,3.6989248,1.8284285
0000071,26,94,7.9456377,0.913126,0.186706,-2.6640477,13.06465,0.20426056,3.0957446,1.1919907
0000071,27,84,8.856441,1.2627602,0.19534476,-2.9670284,15.750555,0.2622641,2.3690476,1.0033649
0000071,28,90,6.5167475,1.075284,0.1582918,-2.5674877,11.205504,0.16034411,3.7777777,1.5848849
0000071,29,9,0.8165482,0.38796997,0.01942709,1.7132758,16.944153,0.35539156,5.7777777,2.5385911
0000072,0,50118,16.831203,16.778801,0.6506269,1.6682138,-0.74663997,0.30165696,3.0187757,5.5631833
0000072,1,196,3.8032436,18.471027,0.4417867,13.920953,-4.8326488,0.25984687,4.132653,4.4263496
0000072,2,160,6.9401217,18.758429,0.14684655,16.187067,-1.4266698,0.34286997,2.23125,0.76250064
0000072,3,138,8.414721,11.335775,0.3145018,19.85592,2.9200897,0.511147,5.57971,4.9829073
0000072,4,301,9.706434,21.600058,0.7229099,10.482053,-6.6312976,0.17365244,4.6312294,5.5347586
0000072,5,8,0.8599396,1.5684586,0.005627811,21.24287,5.762551,0.7058131,9.125,4.4860897
0000072,6,21,1.0044212,4.627052,0.007143736,29.611582,4.00549,0.8014828,12.285714,9.879994
0000072,7,20,3.7514782,3.0656042,0.19677609,27.316288,-1.1816838,0.6269846,8.9,3.2101812
0000072,8,5,0.33532333,1.0748286,0.0065005124,22.54438,-6.172599,0.43536645,2.6,1.5165751
0000072,9,9,1.0942554,1.7359142,0.016753554,31.338125,-13.150249,0.5869052,8.333333,1.4142135
0000072,10,5,0.08597565,0.0905056,0.22797921,15.958858,-9.661852,0.38147962,8.4,4.6151924
0000072,11,5,0.18433952,0.07828522,0.23289002,14.520787,-12.354225,0.34155303,8.2,8.58487
0000072,12,5,0.07931423,0.12885475,0.21386787,9.749464,-15.537903,0.15381527,9.2,6.0580525
0000072,13,6,0.34599686,0.21419334,0.41368592,16.337294,-28.343767,0.37847945,9.5,2.258318
0000072,14,5,0.08085489,0.14137745,0.19992208,7.2236695,-15.734695,0.1299199,11.0,9.407444
0000072,15,5,0.107776046,0.06153965,0.18362653,1.6244606,-15.780045,-0.04351719,21.0,18.801596
0000072,16,92,8.35516,6.181946,0.359319,-3.6106637,-15.334418,-0.22809808,3.6195652,6.236797
0000072,17,5,1.4134626,0.669302,0.033439577,-5.8811407,-22.14783,-0.41878238,3.0,1.8708287
0000072,18,5,0.11824989,0.08099651,0.26252568,-4.1691227,-13.713054,-0.0849632,6.6,4.774935
0000072,19,115,6.771586,1.6732645,0.1613738,-1.5946231,8.641185,0.1300111,5.017391,2.2979114
0000072,20,1649,5.835372,6.717518,0.3240344,-0.04463026,4.1816916,0.10064543,6.0673137,3.9171896
0000072,21,8,0.53967714,0.33029175,0.012822822,-7.1813903,9.7904215,0.049095854,1.0,0.0
0000072,22,8,0.3799591,0.29041958,0.008132655,-6.0873623,8.576132,0.0351223,1.0,0.0
0000072,23,92,8.463568,0.9397783,0.19926836,-2.5913174,13.057311,0.20709114,3.0434783,1.1281906
0000072,24,82,8.446838,1.0688114,0.18661584,-2.9667716,15.747773,0.26332998,2.4146342,0.9020035
0000072,25,91,6.5531526,1.1635942,0.15692586,-2.6082046,11.194375,0.16018374,3.7472527,1.761271
0000072,26,84,5.1557846,1.2295427,0.121700786,-2.411345,9.740338,0.12924066,4.154762,1.7596142
0000072,27,9,0.81405866,0.3219757,0.018900126,1.7107528,16.846718,0.3561252,5.111111,3.7230513
0000073,0,64096,21.225824,27.170486,0.7244017,1.8266413,-0.15349746,0.26742113,3.9079661,5.9706073
0000073,1,5,0.5393028,0.7087774,0.10453637,11.800703,-16.216415,0.08103549,1.6,0.8944272
0000073,2,5,0.09361267,0.07559204,0.21327323,9.737178,-15.527609,0.15537599,10.6,6.8774996
0000073,3,5,0.15877485,0.11366844,0.20044899,7.241951,-15.79527,0.12986699,10.6,8.018728
0000073,4,5,0.1066792,0.07353687,0.1828436,1.6201645,-15.785395,-0.04221962,19.2,14.805405
0000073,5,95,8.706818,6.903555,0.3566129,-3.7008657,-15.398823,-0.22685252,3.0,5.204335
0000073,6,5,0.18778116,0.091563225,0.18800807,-0.9692811,-15.986728,-0.12502863,18.2,12.111978
0000073,7,5,0.102654934,0.06558418,0.265004,-4.1649466,-13.695131,-0.08307226,6.6,5.98331
0000073,8,9,0.60402584,0.25257587,0.016340852,-7.166384,9.810392,0.0482285,1.0,0.0
0000073,9,8,0.4025321,0.26242256,0.009606788,-6.093987,8.577425,0.033913694,1.0,0.0
0000073,10,87,9.221238,1.2748404,0.20537554,-3.2420273,15.7006,0.25628716,2.4827585,0.9004142
0000073,11,825,31.169096,21.118788,0.8994193,7.6569796,9.95334,0.37766418,5.5660605,5.368536
0000073,12,440,23.92316,23.380745,0.31532812,8.204418,4.9381332,0.28217006,3.6909091,1.7035161
0000073,13,9,1.0266972,1.9025474,0.0071305037,21.313076,5.8730183,0.71033734,8.333333,5.0249376
0000073,14,18,1.2074509,3.8813844,0.0154031515,29.623386,3.0536127,0.80737907,11.944445,10.5019455
0000073,15,10,1.4006081,1.4083788,0.005992651,26.2228,-0.39750606,0.6082736,13.2,2.0439613
0000073,16,11,1.1822243,1.438215,0.18534803,28.626837,-2.1551003,0.6672528,6.4545455,2.8412545
0000073,17,11,0.47846603,2.2412748,0.013371527,22.57882,-5.9727,0.43774965,2.4545455,0.82019955
0000073,18,7,0.8360138,1.4160404,0.22363847,31.727465,-12.634916,0.6241302,6.428571,1.6183472
0000073,19,5,0.06153202,0.1250639,0.22905037,15.992488,-9.68734,0.3809443,8.8,5.3572383
0000073,20,5,0.08250046,0.14626026,0.2331806,14.471069,-12.313708,0.34095758,7.6,6.308724
0000075,0,63936,21.221678,24.546799,0.71915114,1.8239553,-0.14269239,0.2679874,3.897507,5.932821
0000075,1,5,0.30187798,0.6935139,0.012387171,12.059847,-16.204504,0.057084717,1.6,0.8944272
0000075,2,5,0.097797394,0.09653568,0.21291187,9.740899,-15.524305,0.15619639,9.2,5.890671
0000075,3,5,0.26329708,0.2792778,0.3798517,14.975534,-26.145563,0.40141806,9.8,4.3817806
0000075,4,5,0.12454605,0.04664898,0.1997392,7.229074,-15.750517,0.13156486,11.6,9.28978
0000075,5,130,12.475899,6.7820997,0.5113445,-2.059745,-15.7533,-0.20193698,4.023077,6.875939
0000075,6,5,0.104951024,0.06280136,0.18275067,1.6239125,-15.788874,-0.041856237,21.2,21.64948
0000075,7,5,0.087640285,0.106328964,0.26493767,-4.162818,-13.695961,-0.08306993,6.0,4.7958317
0000075,8,6,0.42220783,0.22884655,0.010501917,-7.159778,9.845344,0.05089483,1.0,0.0
0000075,9,450,25.015089,24.173946,0.33580968,8.036052,4.8739285,0.27766705,3.6755555,1.8159349
0000075,10,87,9.1129875,1.1145887,0.19909742,-3.2447047,15.752318,0.25859195,2.5287356,1.1992157
0000075,11,827,31.331757,23.779886,0.9037312,7.7841406,9.781935,0.37611687,5.570738,5.3550243
0000075,12,9,0.81453896,1.7038856,0.003671527,21.329699,5.8627515,0.7071508,7.888889,3.4439964
0000075,13,18,1.0022945,3.9158468,0.01280266,29.563026,3.250273,0.8035795,12.555555,9.140873
0000075,14,10,1.3916416,1.4062119,0.0058849454,26.216574,-0.39563146,0.60582435,11.9,2.3309512
0000075,15,7,1.0374126,1.0883398,0.18425429,28.754639,-2.2221413,0.69351107,6.714286,3.4503279
0000075,16,11,1.4276543,2.259449,0.02211082,31.328102,-13.238974,0.5851577,6.6363635,2.4605987
0000075,17,5,0.072348595,0.10157585,0.22836918,15.964948,-9.668823,0.3803324,9.2,5.4037023
0000075,18,5,0.1157732,0.081819534,0.23285942,14.511592,-12.349984,0.34007955,8.0,7.106335
